headword,entry_text,page,mode
wapu'lu',"wapu'lu' adv. varias veces. Wapu'lu' ka'lek Ikituk. Varias veces he ido a Iquitos. wapu'mu'wa' pro-form. muchos de nosotros (inclusivo), hartos nosotros (inclusivo). wapur 454 “¡Ma'sha aner yatekkwatama'! ¿Kenmu'shasa'a'ta' pa'aterwa'? Wapu'mu'wa' pa'aterwa'. ¡No teman! ¿Acaso vamos a ir solos? Hartos de nosotros vamos a ir. cf: kenmu'wa'. wapur (cast. vapor) s. lancha, barco de carga. Wapur ektu keretchu ali la ʹ ʹ ekllisupinan. La lancha va a llegar en tres días. waranka num. mil. Asu' ekkilala katu' waranka shunka' katu'ta' (2012). Este es el año dos mil doce (2012). wasek s. carachamita, especie de carachama pequeña. Wasek i'na a'metcha walumakla. La carachamita wasek es más pequeña que la carachama mediana waluma. waser s. ceja. Nana senñula' wilalunsha usu'palli wasetñikda'. La señorita mestiza se está depilando las cejas. cf: enchek-lada 1) . washiñika s. bacinica. Washiñika a'ñapalek dekpilli' yayunsui'npu'mu. Tengo bacinica para no salir en la noche (a orinar).",455,shi
watena'su',"watena'su' nom. duro, dura. Pallikenpi'na waten'a'su'. El fruto de la chambira es duro. ¡Kencha'ker nana nala watena'su'! ¡Trae ese palo duro! *watennapalli (*watenñi) vi. ser duro. Asu' pian watenñi, ekkilala tekda'lli. Este horcón es duro, dura años. Kua iteklawek saka'lli, watenñi. Mi mano es rallosa y dura. *watenñi *watennapalli",456,shi
watu',"watu' s. hauto, ratón trepador, especie grande y grueso con cerdas como puas y cola pequeña. Watu' i'na chindek'an nalatanpa'lusek pa'lli uranen dunker'apan. El huato trepando pasa de una rama a otra buscando su comida. wawa s. 1) bebé, llullo, hijo, niño, jóven. ¡A'siserker'! Wawapen wellek'apalli. ¡Dale de mamar! Tu bebe está llorando. cf: wawin. 2) cría pequeña de un animal. ¡Apu'r asu' etchu'wawa, pa'i, pankanerchi'ñi! ¡Suelta a esta cría de mono negro, que se vaya, hace travesuras!",456,shi
wawa-lada,"wawa-lada s. luna nueva, luna verde. Wawalada ma'nen terei'nek. Cuando hay luna verde no se siembra nada.",456,shi
wawachilu',"wawachilu' s. pajarito pequeño de color amarillo y negro. Yuwerkek laweklek 455 wawamek wawachilu'. En la quebrada Yanayacu he escuchado al pajarito ""wawachilu'"". wawamek s. hoja verde o nueva. Tanku wawameknenlek akilek. Con la hoja tierna del plátano se hace la patarashca. mek1. *wawamektapalli (*wawamektulli) vi. cambiar sus hojas un árbol. Wawamektulli asu' akapi, yadankuwanunta'n. Ya está cambiando sus hojas el palto, para echar flor otra vez.",456,shi
wawamekter',"wawamekter' vi. ¡cambia tus hojas (árbol)! ¡Wawamekter', awapí! ¡Nanapu'si'la dankuwanunta'n piwanunter! ¡Cambia tus hojas, chopé! ¡Floreando nuevamente echa tu huayo! *wawamektulli *wawamektapalli wawanu s. sapo venenoso. Shawilusima ka'llina' wawanu. Dice que los shawis comen el sapo venenoso. cf: wa'tanta. wawapi s. fruta verde. Takun wawapi ka'amu chichidek'apalek. Por comer sapote verde, estoy con diarrea. pi4. wawasapa s. flecha, lanza, harpón. Apetchawek ekkuañi da'wanser wayusa' wawasapalek. Mi tío ha picado doncella con flecha huahuasapa. cf: wa'nalu'. wawaser s. bebé, bebe. ¡A'siserker! Wawaserpen wellek'apalli. ¡Dale de mamar! Tu bebe está llorando. Nana ku'aper wawasetñen wipupalli. Esa mujer está amarcando su bebe.",457,shi
wawaser'-sipa,"wawaser'-sipa (sipa) s. huahua papaya, especie de papaya alargada, de semilla grande y fruto carnoso sin hebras. Wawaser'sipa i'na mapa'tapallina' yanu'tanna' di'dinnen. La huahua papaya la compran para hacer jugo.",457,shi
wawashi'cha,"wawashi'cha s. bebito, bebita, bebé, bebe, recién nacido. Asu' wawashi'cha ya' wadeklli. Este bebito ha nacido ayer. wawin s. su cría. Makuku i'na a'llupi la'la'. Nu'an nana wawin katen'an ekpa'lli. El macuco tiene boca grande. Por eso llevo su cría en la boca. cf: wawa 1) . wayu (cast. huayo) s. huayo, fruta. Ekpa wayunen wawapi. ¡Aner yaka'ta! El huayo del caimito está verde. ¡No lo comas!",457,shi
wayusa',"wayusa' s. planta de café. Kullasha terapalli wayusa'-lada 456 wayusa' menmiñik, yauku'laten ladanen Yurimawek. Julita está sembrando café en su chacra, queriendo vender sus granos en Yurimaguas. wayusa'lada",457,shi
wayusa'-lada,"wayusa'-lada (wayusa') s. fruto del café, baya del cafeto. Wayusa'lada si'yektapalek, ipa' kaketchulli. Estoy cosechando la semilla del café, ya está maduro.",458,shi
wayusa'dek,"wayusa'dek s. café, bebida de café. Dasu'lalusa' wayusa'dek ulek waka'mudidekshalek. Por las mañanas tomo café con lechecita.",458,shi
wayusa'la,"wayusa'la s. grano de café. Aullu ipa'la wayusa'la inyalalatulli, ekllina peksenchu. Aurora ahora ha tostado el café desgranado, mañana va a moler. la3.",458,shi
wayusa'lu',"wayusa'lu' s. café molido. Wayusa'lu' Chimipi A'danpi' a'uklukamu, a'kaser'amu uwetchek. El café molido para Todos los Santos hirviéndolo y endulzándolo voy a beber. lu'1. we'chimu u'chimu wei (wai) 1) adv. lejos. Wei pa'etchek. Voy a viajar lejos. 2) adj. lejano, lejana. Asu' kaikua wei ñinanlukla weklli. Esta hermana ha venido desde un pueblo lejano. *wei'inutapalli (*wei'inutulli) cf:",458,shi
wa'inutapalli.,"*wa'inutapalli. vi. *wei'inutulli *wei'inutapalli wei'tawa wai'tawa *weiapilalli (*weilli) vi. engordar, ser gordo. Kushetchawek weiapilalli musu' awerankasu' malek. Mi chanchito está engordando porque lo alimento bien. Kullusha weilli. Ku'apenñen ipa' kalu'tulli musu'. Julito ya está gordo. Su esposa quizás cocina bien. Nana muda' weiapilalli du'la'n. Ese hombre está engordando porque vive sentado. Nana waka' ipa' weilli. Esa vaca ya está gorda. *sha'mu'palli; cf: *weilunapilalli; cf: *weipenapilalli. weilan wailan *weilli *weiapilalli *weilunapilalli (*weiluñi) vi. engordar (una mujer). Sudinen pa'an tanak dudinpu' ilañi. Nu'an Kurisha weilunapilalli. Yendo al monte su marido balea de todo. Por eso Corina está engordando. Kalalu' uranpalli iñer uklli, nu'an Kurisha weiluñi. Como come tres veces al día, Corina ha engordado. lun; cf: 457 weilunker' *weiapilalli. *weiluñi *weilunapilalli",458,shi
weilunker',"weilunker' vi. ¡engorda (una mujer)! ¡A'metcha weilunker'! Chimipiladapu'la. ¡Engorda un poquito! Tu cara parece de muerto. *weipenapilalli (*weipenñi) vi. engordar (un hombre). Sadinenler musu' a'weranpalli Wisinchi weipenapilalli. Porque su mujer le da de comer bien, Vicente está engordando. Kalalu' uranpalli iñer uklli, nu'an Kaimi weipenñi. Como come tres veces al día, Jaime ha engordado. pen2; cf: *weiapilalli.",459,shi
weipenker',"weipenker' vi. ¡engorda (un hombre)! ¡Weipenker' kenmanta', sha'mu'penña! ¡Come tú también, estás muy flaco! *weipenñi *weipenapilalli",459,shi
weipiker',"weipiker' vi. ¡engorda! ¡Weipiker', nakusu' sha'mu'la! ¡Engorda, estás muy flaco! *weipipalli s. ser gordo. Ñiñi'wek weipilli. Mi perro está gordo. pi4. wek wi'wek -wek s. mi. Wilapenler wilawek pita'kalli. Tu hijo weklli empujó a mi hijo. Iskun duker a'ña'seku awawek chiminlapillun, amishawek teksusullun. Cuando tenía nueve meses murió mi madre y me crió mi abuela. *wek'apalli (*weklli1) cf:",459,shi
uk'apalli.,*uk'apalli. vi. venir. Pidar Llimaklan weklli. Nananta' yañinchitulli Shiwilu la'la'. Pilar vino desde Lima. Ella también quiere aprender el idioma shiwilu. *wek'apincha'lli (*wencha'lli) vi. venir de regreso. Llamún wekapincha'lli pueryekekla. Ramón está viniendo de regreso de la pesca. Ipa' wencha'lek menmikla. Ya vine de regreso de la chacra. cf: adanpincha'lli. weki'la uki'la,459,shi
wekker',"wekker' vi. ¡ven! ¡venga! ¡Wekker' eklli lli'keru! ¡Ven mañana a visitarme! weklli2 cf: uklli1. s. 1) día. Alei'teklun ukllikla ektu'etchek Ikitu ñinanluk. En cinco días voy a llegar a Iquitos. 2) cumpleaños. Ya' lupellina' alli'shaweklusa', ala'wan ukllinen. Ayer se emborracharon mis hermanos, de uno de ellos era su Welladek 458 cumpleaños. *weklli1 *wek'apalli weklliwan uklliwan wekta ukta Wella'dek Welladek Welladek (Wella'dek) nprop. río Huallaga, afluente del Marañón, a cuyas orillas se encuentra la ciudad de Yurimaguas y el pueblo de Lagunas. Welladek chinpenñawañi Kankillek mutu'piklan uncha'a'su'. En el río Huallaga desemboca el río Paranapura que viene desde el cerro. dek2. *wellek'apalli (*willek'apalli; *welleklli; *willeklli) vi. llorar. Lutalunwek chimiñi nana malek sadawek wellek apalli. ʹ Mi suegra se murió y por eso mi esposa está llorando. Nana willek'i'ñi. Ella no lloró. Nana wellekwatukellun. Ha venido a llorar en mi delante. val.: *wellektapalli. *wellekkankañi *wellekkankanpalli *wellekkankanpalli (*wellekkankañi) vi. llorar por dentro. Kusherller pekdaitullun ker'llu'wek. Nu'amu lli'kumu wellekkankanek. El chancho le ha acabado mi yucal. Entonces, viendo eso he llorado en el hígado. cf: kankan. *welleklli *wellek'apalli welleknan s. palo llorón. ¡Yalli'ta welleknan, ikerunkeretchu! ¡No mires al árbol llorón, te va a doler el cuello! cf: inkaweran. *wellektapalli (*willektulli; *wellektulli; *willektapalli) vt. llorarle a alguien. Nana wila ashin wellektapalli. Este muchacho está llorándole a su mamá. val.: *wellek'apalli. wellektek nom. llorón. Wawaserpen wellektek. ¡A'tuner! Tu bebe es llorón. ¡Hazlo callar!",459,shi
wellekter',"wellekter' (willekter') vt. ¡llórale! ¡Kua yawellektutun, awapen wellekter'! ¡A mí no me llores, llórale a tu mamá! *wellektulli *wellektapalli *welli *werapalli",460,shi
wencha'ker',wencha'ker' (wencher') vi. ¡ven! ¡venga! ¡Wencha'ker wiweksu' menmikla! ¡Ven pronto (viniendo) de la chacra! ¡Asu' pidekwekkek wencher'! ¡Ven a mi casa!,460,shi
wencha'ku',"wencha'ku' vi. ¡vengan (viniendo)! ¡Wencha'ku' lli'encha'uku'! ¡Vengan a verme! 459 wenka *wencha'lli *uncha'lli, *wek'apincha'lli wencher' wencha'ker' wenka s. pajarito yanayutu. Iñer ilanserlluseklan wenki'na a'mer. De entre todas las aves el yanayutu es pequeño. wenñi unñi wer s. sachacuy, cuy del monte. Wer ashuwek pekdalli. El sachacuy acabó mi camote. *wer'apalli (*wetlli; wer'lli) vi. extraviarse, desaparecer. Deksula weranku, wer'lli. La isula me picó y desapareció. Wa'dantekwek utalinpu' wer'lli. Mi gallina constantemente se pierde. Sa'punpi wer'lli wakunalek. La varicela ha desaparecido con la vacuna. val.: *a'wer'apalli. wer'lli *wer'apalli",460,shi
wer'uklli,"wer'uklli s. día del perecimiento, el final del pueblo entero debido al diluvio, el fin del mundo. Ipa' wer'uklli kawi'ta'su malek asu' Wa'danlusa' dukerkek ektu'llina'. Porque ya se aproxima el fin del mundo los blancos han llegado a la luna. weran uran *werancha'lli *uranpencha'lli *werañi *weranpalli *werchu'palli weranker uranker' *weranpalli (*werañi) *uranpalli *weranpencha'lli *uranpencha'lli *werapalli (*welli) vt. picar, morder. Iyun wellun. El zancudo me picó. Kankanwaniteklawekke k wellun deksula. Enpu'nipa' ikerapalli. En la palma de la mano me picó la isula. Mucho me está doliendo. ¡Lli'ker nana kanka, werinta'la! ¡Mira esa avispa, cuidado te pique! cf: *siserapalli. *werchapalli (*werchulli) vi. picar, morder. Ker'chi' nanpipalli lalumitekluk. Kitektapi'ñi, werchapala'lli. La nacanaca vive en las hojas secas caídas. No muerde, sólo pica. Chilu tunla werchulli anpulu'nenleksa'. El gusano bayuca pollo pica con su pelo.",461,shi
werchu'a'su',"werchu'a'su' nom. sucio. ¡Kencha'ker nana kutunpen wetchu'a'su'! ¡Trae tu ropa sucia! *werchu'palli (*wetchu'lli) vi. estar sucio. Kutunwek wetchu'lli. Mi ropa está sucia. *werchulli *werchapalli werencher' urencher' werta 460 wernis (cast. viernes) s. viernes. Ipa'la uklli wernis, eklli uklli sawadu'. Hoy es viernes y mañana es sábado. werta s. huerta, jardín interior de las casas donde se siembra frutas y otras plantas. Imicha wertanenkek du'sipa a'ñilli. En la huerta de Emérita hay papaya redonda. *wetchu'dek'apalli (*utchu'dek'apalli;",461,shi
wetchu'deklli,"*wetchu'deklli) vi. ser sucia, turbia el agua. Wella'dek wetchu'deklli. El río Huallaga tiene agua turbia. dek2. *wetchu'deklli *wetchu'dek'apalli *wetchu'lli *werchu'palli",462,shi
wetchulu',wetchulu' (uchulu') nom. líquido espeso. Uklulu'pen wetchulu'. Tu masato está espeso. Ponche wetchulu'. El ponche es un líquido espeso. lu'1.,462,shi
wetchulu'palli,"*wetchulu'palli vi. ser un líquido espeso, estar espeso un líquido. Uklulu'wek wetchulu'lli. Mi masato está espeso. *wetlli *wer'apalli wi- v. > v. prefijo instrumental, acción ejectuada abrazando. *wiper'iapalli.",462,shi
wi'panamu'la,wi'panamu'la s. pez macana. Wi'panamu'la puetchullina' puñañilek. El pez macana se pesca con barbasco.,462,shi
wi'panpi,"wi'panpi s. animal pintado, rayado. Lutuna wa'nak lli'lek nana kawallu wi'panpi, ""cebra"" itullina'. En televisión he visto un caballo rayado, le llaman ""cebra"". pi4.",462,shi
wi'u,"wi'u s. choro loro, especie de loro de las alturas de gran tamaño y color verde oscuro. Wi'u peklalli sulu'pu'su'. El choro loro grita como el mono choro.",462,shi
wi'wek,"wi'wek (wek) s. 1) oreja. Supina Wi'wekwekkek yunsu'lli sankuper. En la parte posterior de mi oreja me ha salido un anguchupo. Ñiñi'wapenler kitekweklli wilawek. Tu perro le mordió la oreja a mi hijo. 2) cuerno, cacho. Da'wanser i'na samer a'llupi, da'ilek wi'wekwanpalli. Nerpi'pu wetchulli enpu'ni kellinpa'. La doncella es un pez grande pero tiene asta. A veces nos hinca y duele bastante.",462,shi
wi'wek-lala,"wi'wek-lala s. orificio del oído. ¡Wi'weklalapen inpatanter', lawekchinpuka'ma! ¡Tápate el oído para que no escuches! sinón.: lalawek 1) . wiá s. ardilla. Wiá i'na palliken metllupisa' ka'lli. La ardilla come la 461 wicha'pek chambira madura.",462,shi
wicha'pek,"wicha'pek s. lugar para dormir, dormitorio. Wicha'pek akuitullun chipetchekwek. Me puso mi mosquitero en mi dormitorio. cf: wichi'na1. wichek adv. en sueño. Wichek yu'shawekku'lek pa'apalek. En un sueño estaba caminando con mi hermano finado.",463,shi
wichi'ker',"wichi'ker' (wichi'r) vi. ¡duerme! ¡Wichi'ker', ipa' ekwalli! ¡Duerme, ya es tarde! ¡Wichir', wichi'n wa'later! ¡Duerme, durmiendo sueña! *wichi'lli *wichia'palli",463,shi
wichi'na2,"wichi'na2 s. durmiente, trozo de palo que se usa como base de la palanca para sacar de raíz el barbasco. Lelluna ipa' pawinsektak puñañi mutuk, usak, achi'manchinekdek wichi'nanen. Prendiendo la palanca bajo el tallo del barbasco, levantando la palanca se le atravieza al durmiente. cf: lelluna, lellunan 1) .",463,shi
wichi'na1,wichi'na1 s. dormitorio. Pidekwekkek kala wichi'na a'ñapalek. En mi casa tengo tres dormitorios. cf: wicha'pek. wichi'r wichi'ker' wika'ker',463,shi
wichia'palli,"*wichia'palli (*wichi'lli) vi. dormir, dormirse, quedarse dormido. Wawaser tuna'lli, ipa' wichi'lli. El bebe se ha callado y se ha dormido. Shiwilulusa' nuka' uklullina', pinter katenñina', pinchiyek nu'tanna' ullina' wichi'inpu'erkek. Los shiwilu mascaron ají, pusieron tabaco en su boca, tomaron tabaco diluido para no dormirse. *widadapulli *widadapupalli *widadapupalli (*widadapulli) vt. pintar de blanco la cerámica con algodón. Kulla Talilek sinanpachi widadapullina'. Julia y Talit pintaron de blanco las mocahuas.",463,shi
widadapur',"widadapur' vt. ¡pinta de blanco la cerámica! ¡Sinanpachi widadapur'! ¡Pinta de blanco la cerámica! -widek nom. nuestro (pero no tuyo) Inteknelli Shiwiluwidek. Nuestro Jeberos ha cambiado. widuna, widunan s. escoba. ¡Ker'itencha'u widuna yawiteklek kalli! ¡Tráeme la escoba para barrer el patio! cf: *witek'apalli.",463,shi
wika'ker',"wika'ker' (wiker') vi. ¡sala! ¡Wiweksu' wiker', ipa' analu'tapilalli! ¡Sala *wika'palli 462 rápido, ya está empezando a oler la carne!",463,shi
wika'palli,*wika'palli vi. salar (pescado o carne de monte). Emilia wika'lli damulaweklek. Emilia saló con mi sal. val.: *wika'tapalli2.,464,shi
wika'pi,wika'pi s. pescado salado. ¡Nana lasiker wika'pi senmalu'ter! ¡A ese pescado sapo-cunchi salado cocínalo en mazamorra! pi3 1) .,464,shi
wika'tapalli1,"*wika'tapalli1 (*wika'tulli1) vt. 1) pintar. Alcibiades wika'tulli pideknen. Alcibiades pintó su casa. 2) untar, pasar una sustancia por una superficie de manera uniforme. ¡Tanta'pen dekpantan wika'ter waka'mudideklu'lek! ¡Parte tu pan en dos y úntalo con mantequilla!",464,shi
wika'tapalli2,*wika'tapalli2 (*wika'tulli2) vt. salar. Mañir lamanlu' wika'tulli. Manuel saló la carne de huangana. val.: *wika'palli.,464,shi
wika'ter'1,wika'ter'1 (wiker') vt. 1) ¡píntalo! ¡Wika'ter unkunan katu'li'la! ¡Pinta la puerta por los dos lados! 2) ¡úntalo! ¡Tanta'pen dekpantan wika'ter waka'mudideklu'lek! ¡Parte tu pan en dos y úntalo con mantequilla!,464,shi
wika'ter'2,"wika'ter'2 vt. ¡sálalo! ¡Wika'ter' asu' samer tawetchinpu'ek! ¡Sala este pescado para que no se pudra! *wika'tulli1 *wika'tapalli1 *wika'tulli2 *wika'tapalli2 wiker' wika'ker', wika'ter'1 wila s. 1) niño, niña, hijo, hija. Asu' willinenna' wilaweklusa'ki. Estos son los hijos de mis hijos. ¡Dekpandanekter' wilapen! ¡Córtale el cerquillo a tu hija! 2) tierno, de tierna edad. Munchi utalinpu'sa' da'peklli wila ñan. La palomita a menudo se lesiona cuando es tierna. cf: willin. wilalun s. señorita, mujer no casada, muchacha. Ipa' ekkilala pillin'cha'lli. ¡Enchuku' pur'awa' nadi'neklusa', wilalunlusa'! Ya empezó el verano. ¡Vamos a pescar muchachos y muchachas! lun. wilalun llinser s. diseño cerámico muchacha pinta. wilalunsha s. señorita, niña, muchacha, chica. Wilawek dunker'apalli ala'sa' wilalunsha yasada'n. Mi hijo está buscando una señorita para casarse. lun. *wilaluntapilalli (*wilaluntulli) vi. hacerse señorita. Asu' Maria' ipa' wilaluntulli. Esta María ya se hizo señorita. lun. *wilaluntulli *wilaluntapilalli *wilaluntunta'lli 463 *wilaluntunta'pilalli *wilaluntunta'pilalli *wilaluntunta'pilalli (*wilaluntunta'lli) vi. rejuvenecer una mujer, volverse señorita nuevamente. Amilusa' nanpillindekkek ama'nna' wilaluntunta'llina'. Las viejas se bañan en agua de vida y se vuelven señoritas nuevamente. sinón.: *ukwilaluntapalli. wilalunwawa s. señorita de once a doce años, nieta. Asu' wilalunwawa ipa' dukeller pilli'tulli. Esta muchachita ya ha tenido su primera menstruación. wilasha s. 1) niño, criatura (mujer o varón). 2) nieto. Wilaweksha nu'tulli kirkatekla shunpulalusa', shumiteklusa'. My nieto hizo pajaritos y mariposas de papel. *wilatapalli (*wilatulli) vi. velar un santo, hacer una velada. Ya'supina wilatullina' Winenllupa'. Anteayer hicieron velada en el Barrio Alto.",464,shi
wilater',"wilater' (wilatuker') vi. ¡haz una velada! Kua wilatulek ali'la duker naku'su'. ¡Kenmanta' wilater'! Yo velé al santo el mes pasado. ¡Tú también vela! wilek wilatuker' wilater' *wilatulli *wilatapalli *wilawañi *wilawanpalli *wilawanpalli (*wilawañi) 1) vi. estar embarazada. Wilawek kuaper aper'a'su' lli'lli, ma'sha wilawei'ñi. Mi hija ha menstruado, no está embarazada. Kaminasha ima lunanpichillun nawilawa'nkasu'. Carmina ha maliciado que estoy embarazada. 2) vt. engendrar a alguien, tener hijos. Kua asek wilawañun awawek. Aquí me engendró mi madre. ¡Pulú, Wandik pektawater! Lli'lanla' wilawanpilala. ¡Pablo, cría (animales) en el Supayacu! Mira que ya vas teniendo más hijos. wilawawa (wilawek wawa) s. muchachito de aproximadamente nueve o diez años de edad, nieto. ¡Winter wilawawalusa' napi'ku'lusa' nanpir'kasu', ma'pu'si'pa' nanpillina'! ¡Cuéntale a los muchachitos la vida de los antiguos, cómo quizá habrán vivido! wilawek wawa wilawawa wilek s. curhuinsi, coquis; especie de hormiga cortadora de hoja. -Ipa'la wilek pa'achu. ¡Enchuku' wilen 464 si'llektukunwa'! -Ma'sha, adañi mipekñik. -Ahora el curhuinsi va a volar. ¡Vamos a atraparlo! -No, ya volvió a su nido! Atta spp. wilen s. abajo, río abajo. winen 1) ; cf: adipi 1) . wilenkek 1) adv. abajo. 2) post. debajo de. Misitu du'apalli misa' wilenkek. El gato está sentado debajo de la mesa. *willek'apalli *wellek'apalli *willeklli *wellek'apalli *willektapalli *wellektapalli willekter' wellekter' *willektulli *wellektapalli -willi v. > v. de noche, en la noche, en sueños. Wiweksu' yektu'mu Jeberillok pa'willitulek. Para llegar rápido a Jeberillos he caminado de noche. Lansa'willitamu a'dencha'lek pidekwekkek saka'tusu'. Tras bailar de noche, regresé a mi casa cansada. Armando sadinler kaluwi'a'su' luwekwillitapalli. La esposa de Armando está acompañando a la enferma de noche. willin s. su hijo, su hija. Carlos willin(en) asu'. Este es el hijo de Carlos. Maria piserlli willin dutateklek. María ortigó a su hijo con la ortiga ""dutatek."" Asu' willinenna' wilaweklusa'ki. Estos son los hijos de mis hijos. cf: wila 2) ; cf: erkun.",465,shi
